CtgID	LG	Start	End	Size
seqctg_3085	LG4	140541599	141138202	596604
seqctg_3086	LG3	172823294	172995254	171961
seqctg_3087	LG0	406843946	407435359	591414
seqctg_3088	LG1	276121784	276880123	758340
seqctg_3089	LG0	407440483	407820542	380060
seqctg_3090	LG2	199127663	199920807	793145
seqctg_3091	LG0	407829724	408570100	740377
seqctg_3092	LG3	173002206	173318798	316593
seqctg_3093	LG4	141145455	141785479	640025
seqctg_3094	LG10	16833045	17167851	334807
seqctg_3095	LG4	141787391	142528506	741116
seqctg_3096	LG2	199921204	200607418	686215
seqctg_3097	LG5	110557770	110809431	251662
seqctg_3098	LG3	173327175	173515042	187868
seqctg_3099	LG1	276884895	277800881	915987
seqctg_3100	LG5	110818307	111530236	711930
seqctg_3101	LG0	408573721	409253721	680001
seqctg_3102	LG0	409260040	409573145	313106
seqctg_3103	LG2	200608335	201407626	799292
seqctg_3104	LG1	277806644	278217470	410827
seqctg_3105	LG3	173522076	173744420	222345
seqctg_3106	LG4	142531353	142642805	111453
